0,1,2
69.637245,22.552176,75.075066
69.204292,22.106964,74.812988
68.707169,22.220293,73.663177
68.394463,22.341711,73.959076
68.378418,22.414568,73.384178
68.75528,22.625034,73.663177
68.514709,23.045963,73.933716
67.360123,22.997396,73.046013
66.510193,22.738356,72.445755
67.031349,23.05406,73.434921
66.309746,22.544085,72.158318
65.884789,22.220293,71.507301
67.25589,22.471228,72.986839
68.009583,22.722172,73.781555
68.137878,22.608845,74.263443
68.819435,22.754553,75.066597
69.813652,22.973106,75.438614
69.541054,22.762642,75.4217
69.019867,22.795027,75.049698
68.843468,22.503613,74.779144
69.452866,22.819309,75.362511
69.781578,22.819309,75.345612
68.594902,22.568371,74.787605
68.418503,22.584558,74.880615
68.963745,22.487425,75.168068
69.436813,22.463135,75.540054
69.749496,22.45504,75.869797
69.308517,22.446947,75.717598
69.027885,22.463135,76.0896
68.971771,22.22839,75.13427
69.645287,22.252668,75.032791
68.594902,21.847935,74.009811
67.592651,21.912687,73.384178
68.017601,21.726507,73.308113
68.819435,21.783169,72.259758
68.843468,21.540329,71.820129
69.765541,21.48366,73.604012
69.220299,21.791265,73.992905
69.621223,21.742697,73.967552
69.356636,21.758884,74.060539
69.869797,22.050299,74.204262
69.941956,21.766981,74.457893
70.030128,21.613178,74.56778
69.77356,21.580793,74.314178
69.693382,21.637459,74.195816
69.41275,21.985544,74.060539
68.651016,22.155535,74.026711
68.482674,21.71841,74.102806
67.448326,21.516043,73.561737
67.889305,21.677938,73.891449
67.688866,21.613178,73.925041
67.19175,21.613178,73.177643
68.057686,21.742697,73.916641
68.410484,21.734604,73.874664
68.851486,21.564611,73.80748
68.381012,21.629372,73.530342
67.719124,21.645559,73.673103
66.610657,21.273193,73.421173
66.961555,21.321381,73.353996
66.77813,21.216978,72.816566
68.173668,21.473967,73.345589
68.444817,21.465931,73.446365
69.194382,21.481995,73.547142
69.55323,21.602453,72.623398
69.52137,21.602453,72.161522
69.752602,21.449873,71.892799
69.768547,21.184858,71.926399
69.401711,20.582563,72.052376
68.939217,20.389826,71.439331
68.333153,20.108757,70.733917
67.687202,20.18906,70.204857
67.575554,20.67893,70.775894
67.84671,20.71908,70.347595
68.357071,20.550436,70.792686
68.181641,20.454069,70.431618
67.878609,20.277395,70.011703
68.388969,20.397852,70.37281
68.596321,20.16497,70.691917
68.580353,19.707212,70.11248
67.591537,19.474331,68.634483
67.998222,19.71525,68.953613
67.129013,19.458267,68.147415
68.006187,19.723284,69.096344
67.958344,19.594793,69.029167
67.216721,19.289627,67.996262
66.283714,19.016584,67.181702
65.390572,19.145075,67.442017
63.420864,18.5508,65.35099
63.923286,18.655203,66.23275
63.819633,18.719448,66.22435
63.349106,18.719448,65.930435
64.218315,18.920219,66.686211
63.835552,19.273558,67.677132
64.864265,20.084661,69.029167
63.69202,19.84374,67.567986
64.656906,20.606651,69.188736
64.449593,20.357706,68.97039
64.154526,20.084661,67.962662
63.628208,19.787527,66.980125
63.628208,20.012383,67.433617
64.146561,20.004353,68.055054
61.347507,18.936275,64.863922
60.478291,18.839911,65.267006
58.931255,18.25367,63.931774
59.47353,18.229578,63.436306
60.629818,18.663233,65.359375
61.331593,18.928246,65.36779
62.121044,19.506451,67.160606
62.089146,19.546602,67.068901
62.40015,20.028442,68.269684
63.069996,20.349672,68.269684
62.966335,19.779497,68.269684
63.572372,19.956169,68.619896
62.758991,19.321749,66.977173
61.714355,19.145075,65.876457
63.604294,19.87586,68.236343
62.90255,19.498419,66.45179
62.244587,19.064768,66.126633
62.514091,19.434181,66.410133
61.332958,18.984459,65.092598
60.199341,19.024258,63.816742
61.903706,19.533693,65.893112
64.591042,19.883936,67.544197
64.908134,20.00333,67.886093
64.266029,19.661053,64.225372
62.973881,19.605337,64.242027
63.552563,19.573494,68.528175
63.520844,19.127739,67.110565
62.395203,18.793421,65.609596
62.173248,19.294901,64.792404
62.537884,18.626263,65.342766
61.412224,18.530743,63.274738
61.919563,18.705864,65.784698
60.540222,18.618301,64.875786
61.166492,18.403387,65.342766
60.460926,18.2999,63.725029
60.46888,18.212345,63.975212
58.312683,17.742712,61.556934
58.574284,17.535757,62.249069
58.621838,17.392469,60.481239
57.733997,16.890995,60.047626
56.402225,16.413403,59.147038
57.575436,16.986513,59.864182
58.566338,17.679031,62.149006
57.131523,17.758629,61.373489
57.797421,17.941708,63.608292
56.854065,17.702909,62.699356
54.943604,17.639231,61.698704
54.888103,17.209393,60.789776
57.052246,17.464109,63.658306
58.669399,17.671072,66.051567
58.42366,17.456152,66.051567
59.097477,17.487991,67.152283
58.669399,17.145718,67.235649
57.583374,16.811399,66.24337
56.798584,16.524837,64.884117
56.949184,16.142761,65.226006
56.291229,15.681087,63.916809
57.72607,15.840281,66.093262
58.384014,15.983559,67.185638
56.402225,15.553727,65.109276
57.187008,15.633325,66.168304
58.257179,15.911922,68.052856
58.677341,16.023363,69.19529
58.590145,16.110924,68.43644
58.756603,16.158684,68.461487
57.583374,15.736809,66.718651
56.893703,15.458206,65.201004
58.296814,15.760684,66.952156
58.391956,15.689046,66.43515
55.63327,15.426369,64.166992
55.332054,15.275128,64.100304
56.235733,15.736809,64.558922
58.788311,16.453199,67.485825
58.265118,16.548723,68.027847
58.891373,16.628323,69.005241
57.076015,16.437277,68.367455
56.743095,16.524837,67.274101
53.928905,15.864165,64.797516
56.418064,16.397482,68.491692
55.276154,16.007444,65.095673
58.92239,16.548723,68.541367
58.150604,16.596478,68.110687
61.2062,17.360632,71.382439
61.300713,17.121836,70.6287
62.686729,17.531752,71.87114
62.836376,17.602694,72.177605
64.151535,17.776119,72.533775
65.608452,17.760359,72.956223
66.443222,18.052023,74.488541
66.600723,18.15451,78.745995
67.112633,18.233337,79.002747
66.955116,17.981085,79.383759
65.600578,18.122976,78.06678
65.860458,18.178154,78.083351
65.088676,17.563288,78.356689
65.364319,17.63423,79.077293
64.765793,17.555401,78.671455
64.954803,17.72094,79.673683
64.490166,17.697292,79.416901
64.498039,18.012609,79.980125
64.907555,18.201797,80.858139
64.860298,18.312162,81.148026
64.238136,17.933783,80.543373
64.261787,17.689407,79.632271
64.584671,17.760359,80.071251
64.088531,17.468685,78.563766
63.198627,16.861694,77.122505
62.710384,16.940523,77.047958
61.363712,16.822279,76.41021
60.465923,16.711918,75.28373
61.773232,17.113955,76.484749
62.859997,16.869579,76.865746
63.450638,17.06665,77.387573
62.77338,16.8144,76.666954
62.229977,16.704039,76.020905
62.387489,16.885344,75.855255
61.946491,16.885344,75.399673
63.301006,17.200663,76.691811
62.395344,16.861694,75.623299
62.828484,16.853813,75.151184
63.931023,17.15337,76.169975
63.600285,17.200663,75.300293
63.001743,17.389856,75.25058
63.230122,17.208546,75.060066
63.931023,17.129715,75.126335
64.049164,17.413502,75.755836
64.600426,17.342558,75.739288
65.734467,17.744591,78.174484
65.072929,17.508102,77.420723
64.883934,17.736708,76.882317
64.545288,17.878605,76.774651
64.017677,17.823423,76.178268
63.529396,18.020493,76.608963
64.238136,18.304279,77.495262
64.836693,18.556538,78.4478
64.37204,18.82456,77.810036
63.324638,18.564419,77.2882
63.190742,18.635365,78.605698
63.686897,18.454062,79.058586
63.828648,18.690546,79.585579
63.883774,18.454062,78.65509
65.26194,18.15451,78.811546
65.136658,17.941662,79.042122
64.75293,18.327929,78.720963
64.69812,18.611715,78.161049
66.413055,18.525007,79.215042
67.047379,18.169321,79.733795
68.104523,17.919035,79.807892
68.895432,18.106752,80.046722
68.394257,17.833,80.063202
68.7388,17.700029,79.437386
68.456909,17.582714,79.000946
67.517235,17.160357,77.502281
67.626831,16.784918,77.337585
67.070854,16.745808,77.205841
65.622169,15.533484,75.641289
65.074013,15.345762,75.303703
66.005882,15.447446,76.431808
65.340271,15.314479,76.530624
65.120979,15.470908,76.464767
65.136658,15.455265,76.061272
66.687149,15.736846,77.238792
67.305809,15.658623,76.761192
67.156998,15.666449,76.736465
66.702812,15.603879,77.255241
66.890747,15.416162,76.901138
66.460068,15.244086,77.107025
66.311264,15.423978,76.687065
65.880569,15.783772,76.991745
66.162491,16.002773,76.14357
65.191467,15.861982,76.44828
65.363754,15.908916,75.855408
65.481201,15.932377,75.978912
64.784271,15.940198,76.234184
64.682457,15.869809,75.871857
64.651131,15.760307,74.686104
64.870392,15.791587,74.891968
63.312069,15.588234,73.269798
63.554813,15.564767,73.031006
62.106121,15.494371,72.092285
63.734921,15.783772,73.697983
64.51017,16.299984,74.949585
64.306595,16.323446,75.43544
63.7271,16.260878,74.11792
66.07634,16.581562,76.720016
66.248619,16.526812,77.197617
66.342575,16.58938,76.08596
66.624481,16.863136,75.913025
67.203995,17.04303,76.423561
66.624481,16.808384,75.196648
66.405243,16.730169,74.488472
66.976898,16.792738,75.945969
66.82811,17.09778,74.315559
67.321465,16.651957,74.134399
68.182838,16.542448,74.323784
66.906425,17.058666,75.756577
66.170303,17.316782,76.547096
65.684822,17.183813,76.357697
65.536034,17.011742,76.02832
64.972206,16.777098,75.30368
66.491379,16.870955,75.221855
64.854729,17.019569,75.139992
65.152298,17.050852,74.043159
64.643303,16.784918,74.305107
64.980042,16.925701,73.232834
65.379372,16.964808,72.676216
64.873062,16.956999,72.266991
64.997734,16.870955,71.988701
64.974342,16.721407,71.825012
65.363831,16.659363,71.857704
62.847733,16.64385,71.964134
61.531265,16.64385,71.571228
62.22456,16.868773,73.003647
62.053188,16.868773,73.314697
61.289787,16.713652,72.438873
61.219666,16.473227,73.928596
61.523476,16.147478,73.08551
60.565331,16.248312,72.062363
60.947021,16.294842,71.996887
61.313145,16.349134,72.144218
60.635437,16.349134,72.111465
59.755188,16.512003,72.062363
59.653923,16.51976,72.569832
58.960644,16.325872,71.816795
58.524414,16.046659,71.333878
58.882736,16.023394,70.580849
58.56337,16.108711,70.507156
58.189453,16.240555,70.940971
58.345264,16.403419,70.940971
58.072624,16.170748,71.039215
56.958675,16.310352,70.63813
57.145618,16.302599,70.834557
57.153419,16.240555,71.014664
57.192379,16.194017,70.998283
56.872986,16.162992,71.219284
57.020992,16.162992,70.777275
56.709415,16.201777,70.981926
56.647076,16.364647,70.826401
56.257599,16.465469,71.489388
56.218647,16.64385,70.695442
56.257599,16.51976,70.720001
55.969368,16.504246,70.237038
56.226456,16.651609,70.26162
56.366653,16.674881,69.819626
56.226456,16.992861,69.017464
56.086216,16.915304,68.845581
55.969368,16.923059,69.312126
55.665585,16.736923,68.911072
55.548721,16.829988,71.112885
55.455261,16.822233,71.16198
55.681171,16.829988,70.810005
55.564312,16.659363,70.433525
54.185528,16.41118,68.739159
54.099838,16.54303,68.9356
53.928471,16.550783,69.082962
54.434799,16.589561,69.295761
53.733723,16.356892,68.41996
54.67627,16.480982,69.492203
54.948921,16.395668,69.582245
54.769756,16.302599,70.024261
53.757092,16.349134,68.714615
53.702568,16.341375,68.522263
54.902199,16.51976,70.116539
55.29945,16.698145,70.149109
55.953808,16.449961,70.360596
55.40852,16.318111,70.157249
55.019028,16.41118,69.384491
54.434788,16.465469,69.839989
54.18708,16.473227,70.230438
53.707146,16.263821,70.799835
52.615669,15.883789,69.384491
52.515026,15.653057,68.977791
51.826069,15.830053,68.310768
51.469994,15.429881,68.505974
51.260986,15.753098,69.197395
50.835236,15.537617,73.508522
51.50095,15.422183,73.589867
51.24548,15.291355,73.939629
51.353867,15.26827,73.56546
51.338398,15.206704,73.65493
51.098427,15.114354,72.776428
50.409477,14.783442,72.028091
51.307434,14.768046,72.930977
50.463657,14.868091,72.508026
50.548817,14.868091,72.451057
50.347546,14.806528,72.508026
50.084343,15.214398,71.702728
49.968231,15.052789,71.784065
49.836632,15.02201,72.524261
49.426357,14.929656,72.31279
49.49604,14.860396,73.11808
48.96965,14.737268,72.280273
48.141346,14.521785,70.52327
48.412285,14.868091,71.271599
47.831715,14.775746,70.53141
47.676891,14.806528,70.905571
48.040714,15.014309,70.799835
47.769794,14.806528,70.108421
47.800751,14.94505,70.734749
47.336288,14.606439,69.571556
47.568531,14.629527,70.466331
47.638191,14.72957,70.401268
47.645931,14.56796,71.100815
47.04987,14.475614,70.010818
47.196949,14.598743,69.099831
47.220177,14.406348,68.798836
47.227917,14.421744,68.839485
47.220177,14.283221,69.026588
47.374996,13.82917,68.278259
47.258881,13.852261,67.481094
47.026646,13.775304,67.310272
46.871826,13.944611,66.814087
47.467903,14.183177,67.904083
47.266621,14.067741,66.594467
47.150501,13.959992,65.894951
45.757126,13.598304,63.893936
45.671978,13.821479,64.788689
46.291252,14.137002,65.886787
45.269432,13.990785,64.894417
45.602299,14.221651,65.683441
45.625523,14.167784,65.439423
46.059025,14.390964,65.951859
45.586823,14.552569,65.610237
45.896454,14.544872,66.54567
46.562187,15.075878,68.009811
47.080833,15.029702,67.973213
46.353184,14.983528,67.439705
46.376396,14.737268,67.908546
46.624119,14.968138,67.908546
46.747971,14.952744,67.9813
47.59948,15.252881,70.414391
47.999161,15.89162,71.158058
47.63023,15.89162,70.559914
48.19899,15.907017,70.907494
48.206669,15.953188,71.13382
48.206669,15.93972,70.495239
47.607174,16.153574,70.656898
45.870132,15.733501,69.145317
46.377407,16.06192,69.791977
46.815506,16.291054,70.07489
46.738647,16.481995,70.163795
46.415836,16.581278,70.584175
45.900883,16.566,69.654556
45.639549,16.634739,68.506714
44.709545,16.237587,66.526291
45.309048,16.535452,66.437355
44.909382,16.489628,65.653275
44.548134,16.054283,65.435043
45.555004,16.428528,67.140625
45.547321,16.313959,67.13253
45.6703,16.046646,67.536697
45.301376,15.710589,66.493942
45.178383,15.458549,66.413086
45.201439,15.351624,65.653275
44.909382,15.382169,65.087425
44.163834,14.878088,63.16357
43.479782,14.664238,62.783684
43.510529,14.702423,63.495014
43.864086,14.855178,63.850693
44.03318,15.114858,63.446507
44.940121,15.550207,63.842594
45.424343,15.29816,63.777927
46.16988,15.519654,63.195942
46.961548,15.893889,64.764091
47.607174,16.023733,64.69136
48.521809,16.184128,65.855362
48.498749,16.344505,65.620949
48.114445,16.436167,65.499687
48.045265,16.413248,65.378403
48.045265,16.405611,64.481186
47.169064,15.954992,63.16357
47.545681,15.764054,63.292931
47.568729,15.695314,62.58968
46.139133,15.221784,60.455654
47.069149,15.412724,60.560741
45.57806,15.512013,60.415245
45.754841,16.000824,61.514584
47.315098,16.726397,63.325241
46.707905,16.657661,63.64859
45.539639,16.176481,63.107014
46.469646,16.359787,64.109337
47.238239,16.619469,65.823051
45.585751,15.809878,63.996181
45.893192,15.924443,64.238678
46.262127,15.786969,64.335686
46.792446,15.970271,65.232933
46.369728,15.878616,64.327614
47.999161,16.497265,66.720276
48.26049,16.36743,67.492241
48.629402,16.818048,68.022408
48.883049,16.718756,68.022408
49.759251,17.18465,68.753403
49.889923,17.635271,69.436195
49.544041,17.016624,68.311607
49.797691,17.222839,69.058655
48.629658,16.275772,66.375679
48.774704,16.428528,67.668983
50.515293,16.93261,69.556679
50.744328,17.110184,70.432281
51.790203,17.641087,72.143288
51.736759,17.322542,71.227524
52.416218,17.815525,71.75769
52.820816,17.641087,70.882133
52.118477,17.709345,70.66523
52.897152,18.065807,70.239494
52.858974,18.232662,69.548637
52.339855,18.194744,69.122932
52.614689,18.050642,68.841774
52.652866,18.293333,68.496368
52.087925,18.20233,67.395859
51.85891,18.141647,67.283409
52.11084,18.369183,68.279472
52.378033,17.838278,67.789452
52.416218,17.269453,67.427986
52.454365,17.095015,66.897812
52.492546,17.102604,67.06649
51.805466,16.920574,66.632721
51.408489,17.026758,67.203072
51.835995,16.988836,67.757339
52.057392,17.132944,67.628807
51.61462,16.981251,67.35569
51.133659,16.905409,67.13076
51.187103,16.943327,67.701126
51.377953,16.935747,65.355507
50.79776,16.867489,65.066338
50.614548,16.950914,65.010086
50.767231,17.011587,65.556328
51.110767,17.193617,66.150757
51.126026,16.867489,65.741089
51.179466,16.677879,65.837471
51.446667,16.837149,67.211098
51.423759,16.867489,66.014214
50.820663,16.693052,65.596497
50.614548,16.055962,65.275185
50.996246,16.131813,65.371559
51.316879,16.11664,65.275185
51.316879,16.071133,65.516144
50.980976,15.881528,65.861549
50.751968,15.752597,65.315323
50.744328,15.767769,66.223053
49.927467,15.570573,65.082382
49.950371,15.562988,65.066338
49.996174,15.699502,65.170746
49.927467,15.828437,64.728943
49.622093,15.570573,64.383514
49.728966,15.646414,64.054176
50.041985,15.699502,64.31926
49.576294,15.464395,64.03006
49.927467,15.828437,64.809288
50.286274,15.79052,65.484055
50.354988,15.805687,65.154678
50.202309,15.66917,64.375473
50.599285,15.71467,64.218864
49.469414,15.494727,63.189365
49.805309,15.214108,64.059235
49.507595,14.933491,62.742447
49.774776,14.903154,62.822258
49.125874,14.675627,61.872589
49.148785,14.766634,62.678635
49.0881,14.425343,63.213322
50.514023,14.925909,65.040848
50.787075,14.980893,64.18692
50.195473,14.755163,64.194908
48.868149,14.59715,64.234825
49.270145,14.988421,64.442314
49.710049,15.22919,65.679276
49.998264,15.048615,65.144577
49.945179,15.289389,65.30423
50.134804,14.980893,65.024879
50.58987,15.680653,65.998497
51.598629,15.861239,67.610565
52.539131,15.838667,67.929771
52.417782,15.650558,66.533188
52.850094,16.162209,66.636932
52.842525,15.770947,66.860382
53.054893,15.507595,67.075859
53.320362,15.763425,67.019997
52.728752,15.67313,67.291344
52.941124,15.500067,66.82048
53.107986,15.650558,66.772598
52.652916,15.703226,65.838882
52.44812,15.710751,66.253876
51.719986,15.349582,65.974541
52.159901,15.492543,66.956154
52.212978,15.349582,67.139702
52.395027,15.274339,66.597038
52.076485,15.296911,65.878807
51.773083,15.123853,65.591507
52.008202,15.078711,65.407936
51.9627,15.11633,64.984978
51.735161,14.77021,64.617882
51.742752,14.34885,64.218864
51.90202,14.582103,65.216415
52.463276,14.898127,65.998497
52.857697,15.033564,65.36805
55.2393,14.973371,65.240372
54.913147,15.161479,64.386429
55.208939,15.056134,63.636288
55.330315,15.041086,61.537418
55.952221,15.327011,62.175861
56.316319,15.394726,62.439213
56.877583,14.950796,61.569336
57.484356,14.83793,62.574898
57.673962,14.792784,62.750427
56.938248,14.446666,61.800793
56.786556,14.378946,61.250118
58.000103,14.552009,62.175861
57.620865,14.589629,61.936443
57.4161,14.59715,62.032192
56.414913,14.476767,61.162346
56.619675,14.521911,61.649132
57.089947,15.138903,62.088058
56.90794,15.289389,62.463146
56.452839,15.221669,61.860569
54.966236,14.913169,61.305534
54.533913,14.807836,61.218327
55.299969,14.928221,61.812981
55.07243,14.672396,61.836769
55.254456,14.642302,61.210384
54.731117,14.243508,59.791145
54.670773,14.213413,59.83078
53.765877,13.987685,58.728676
54.097679,13.814626,58.720753
54.406853,14.195464,58.89518
54.044895,14.270129,58.33223
55.771729,14.352271,59.846645
55.68124,14.210396,59.037903
56.488113,14.740581,60.258938
55.22126,14.807785,60.909103
55.477634,14.77045,61.701992
56.133698,15.024342,62.471066
55.281593,14.830189,60.520588
55.062904,15.069145,60.219288
55.515347,15.240889,60.51268
55.138321,15.069145,60.274788
55.002579,15.435043,60.869457
54.173077,15.554521,60.710873
52.981651,15.300628,59.18856
52.88361,15.23342,59.370903
52.235096,15.061678,59.251991
52.069218,14.845121,59.093407
51.78265,14.748047,57.991329
51.775131,14.658437,58.617676
50.960716,14.262665,57.896149
50.206642,14.165588,57.031906
50.726955,14.113321,57.523521
51.737419,14.613631,58.51461
52.084278,14.546428,58.625607
52.476414,14.740581,59.473999
51.805283,14.464291,58.51461
51.978725,14.591231,58.752472
52.031509,14.845121,59.006165
52.657383,14.583762,59.442268
52.46133,14.591231,59.10133
52.778049,14.60616,59.16478
52.66494,14.494156,59.378845
53.041962,14.673368,59.767361
52.400997,14.598699,59.212315
52.785576,14.456818,59.117195
52.770496,14.568827,58.673157
53.275745,14.755512,58.982403
53.162632,14.882457,58.023033
53.275745,14.785382,56.841629
52.167236,14.665901,56.572048
51.473492,14.501625,56.31039
51.413162,14.538956,55.961517
51.586594,14.725642,55.596821
52.144615,15.173689,57.16671
52.876076,15.121415,57.023983
53.43409,14.538956,56.794052
53.818676,14.509091,56.627544
53.298359,14.262665,57.626575
53.765877,14.008773,57.531425
52.725262,14.105849,57.594856
51.722336,13.971441,56.476898
51.277428,14.038646,56.128029
50.138767,14.016243,55.374794
50.184013,13.777289,55.162251
51.435783,14.016243,56.138313
51.842983,14.225323,57.145821
52.114456,14.046113,56.933327
51.37545,13.919167,56.154045
51.850536,14.008773,55.815582
52.067883,13.814626,57.381985
52.262753,13.963972,56.988419
52.48761,14.08345,56.539738
52.914841,14.322409,56.697186
52.952309,14.359474,56.783749
52.757416,14.270514,55.508602
53.004761,14.329817,55.020592
53.5369,14.381709,54.091782
53.88168,14.359474,55.004841
54.526234,14.433599,55.028454
54.181492,14.352061,54.642757
53.671822,14.441019,54.650627
52.457626,14.188965,50.903881
52.817375,14.011051,50.533932
51.670643,14.011051,50.250557
51.355846,13.929505,49.52639
51.310902,13.71452,49.904224
51.295895,13.380923,48.802231
49.632011,12.476503,47.723866
49.242264,12.224455,47.613674
48.807545,11.89086,47.062664
49.444622,11.876031,46.511677
49.661983,11.816727,46.456577
49.886833,12.046538,46.251923
51.041073,12.261521,47.755341
51.333366,12.394958,47.424751
52.884846,12.632187,47.810455
52.397667,12.268934,47.306679
52.899826,12.142909,47.196476
51.753109,12.076192,46.645489
52.375175,12.091017,46.362129
51.303391,11.935338,45.2444
51.678139,11.720356,44.913811
51.595692,11.623982,45.236534
53.252102,11.868619,46.732075
53.544407,11.764832,46.684841
53.529423,11.964993,46.472321
53.686798,11.757418,45.976429
54.571205,11.846379,46.684841
55.298241,12.091017,48.015099
55.500603,12.12067,47.684509
55.343204,12.202212,47.590046
54.803574,12.172564,47.495598
54.841049,11.801898,47.771088
54.691147,11.801898,47.967865
54.698635,11.957577,47.109901
54.024086,11.816727,46.834404
54.65366,12.002056,47.196476
53.784252,12.231868,46.669109
51.977943,11.653638,44.945282
51.888008,11.653638,44.51236
51.190975,11.46089,44.11092
52.322704,11.475717,45.582851
51.588207,11.156945,44.134529
51.258415,11.253319,44.51236
52.172798,11.549851,45.811127
52.854855,11.601741,46.039394
52.83987,11.50537,46.21888
51.79805,11.260733,45.196648
52.285236,11.520196,45.212254
52.292736,11.216251,44.431911
53.079716,11.27556,46.452961
51.917973,11.39417,46.125233
52.749928,11.334864,46.889957
51.356682,11.690701,45.859924
51.095909,11.950165,46.148636
50.403004,11.979818,45.594616
50.812782,12.246694,45.633633
50.67123,11.621866,45.165432
49.672848,11.599812,44.946934
50.991596,11.28372,44.884499
49.978325,11.06319,44.127598
49.270508,11.232263,44.751858
49.598343,11.482197,44.478745
48.957592,11.416035,42.301605
48.242336,11.518947,41.404247
49.345024,11.291071,41.583721
48.644676,11.026436,40.553692
49.732464,11.467494,41.989494
50.224194,11.680671,42.730804
50.768089,11.482197,41.927067
50.440243,11.768882,41.310616
50.678673,11.746827,41.630543
52.034676,11.746827,41.458866
51.379028,11.224912,40.093292
51.192753,11.357231,39.640694
52.191143,11.658617,40.639519
52.481712,11.724777,40.662933
52.340149,11.541004,40.678543
51.580196,11.04849,39.523666
50.738281,11.04849,38.797947
51.133152,10.820607,37.962997
52.138973,11.335175,39.273945
53.070309,11.629212,39.820179
52.273109,10.982328,38.25172
51.691956,11.026436,37.689877
52.548752,11.408686,38.485809
49.240715,10.769154,35.840511
50.909641,11.136698,37.042198
51.535477,11.202857,38.392181
51.475876,10.952928,38.048832
49.896362,10.475114,37.042198
50.067734,10.805909,37.455776
50.030476,10.673588,37.455776
49.002296,10.261937,36.519394
50.209286,10.232536,35.497154
48.108238,9.225449,32.828438
47.70591,9.12254,32.641159
46.357368,9.049026,33.171772
48.935242,9.379822,34.974331
47.951763,9.026977,33.647789
48.361565,9.049026,33.429287
50.589275,9.36512,35.473751
52.861675,9.343066,36.152622
53.681259,9.578297,36.37112
53.71104,9.357767,36.987587
51.632343,8.879957,35.434723
53.070309,9.394523,36.870533
53.763206,9.321014,36.73008
53.599293,9.820879,36.784698
53.107574,9.710614,36.605221
55.573689,10.203128,38.149097
56.04306,10.291344,38.573666
55.566231,10.350147,39.592602
56.728531,10.350147,39.430504
59.216995,10.960278,41.76947
59.857758,10.827958,40.441738
59.142506,10.475114,39.793339
57.570908,10.203128,39.245247
57.911934,9.98995,39.862801
56.851833,9.917192,39.07542
56.696152,9.386044,41.522461
57.081646,9.728016,43.653008
58.749599,10.193679,42.780716
58.504986,10.048162,41.676849
58.267738,9.73529,41.344925
57.852612,9.546113,40.835426
57.993462,9.327835,41.730888
58.757027,9.647983,41.869823
56.555294,9.35694,41.622822
57.897095,9.997226,43.552658
56.829601,9.669806,42.587719
55.673138,9.517008,42.487385
57.763672,9.946297,43.42141
56.74062,10.033607,44.062122
57.504192,10.295544,44.571594
58.630978,10.586585,45.220032
58.008308,10.506546,44.826347
59.527992,11.183215,45.690918
60.513935,10.848519,45.158264
60.521351,11.059522,45.690918
59.179592,10.666621,44.41721
58.260326,10.688446,44.131596
57.83778,10.280991,42.742123
57.2225,10.317373,43.027748
56.177223,10.353751,42.842472
55.673138,10.237336,42.796162
55.532276,10.433787,43.51405
55.613823,10.506546,43.707035
57.081646,10.375582,43.776516
60.091404,11.103179,45.220032
61.633362,11.379669,45.019329
59.268551,10.61569,42.942822
59.639179,10.732101,43.259312
59.320408,10.193679,42.564571
59.357491,10.382854,44.401775
57.971222,10.404686,43.344242
59.009068,10.142746,44.293713
56.785107,9.669806,46.200401
56.54047,9.291457,45.652313
58.512394,9.93902,46.864254
57.533821,9.66253,46.980049
55.087467,9.138659,48.13023
59.416809,10.040882,51.665688
59.965378,10.164577,50.87833
57.904507,9.553393,49.126038
58.416012,9.86626,48.832684
56.199467,9.538838,47.319702
50.787838,8.89855,43.838268
54.427689,9.087725,45.366699
56.584991,9.538838,47.605316
54.398048,9.4588,46.556271
54.620445,9.691635,48.286812
55.902943,10.499272,49.335865
51.09919,9.837155,45.514877
53.856895,10.135471,47.766121
54.872509,10.441062,49.734047
54.820614,10.644793,49.642166
51.566223,10.091816,47.750805
54.315533,10.957658,49.404785
57.116436,11.728915,50.239433
54.757797,11.281687,49.090839
54.632484,11.563011,49.23632
55.31797,11.663995,47.896294
55.023121,10.776752,47.858009
55.177929,11.440382,49.243961
48.713711,10.279031,46.227009
50.8881,10.300671,45.645058
51.883156,10.466576,47.122917
47.593353,10.517072,44.557728
52.701332,11.000368,45.974323
55.273735,11.570224,44.037025
50.15102,11.180698,43.255985
51.190296,11.454807,43.853252
45.957024,10.81282,41.870014
53.40892,11.490874,45.461281
53.865898,12.255494,45.652706
45.964409,10.957086,41.548412
50.121548,11.252835,40.966461
56.755264,11.721703,43.929821
56.069798,11.555797,45.920723
56.991154,12.212213,48.240868
57.448112,12.486319,49.46603
57.123798,12.406973,50.231762
57.919861,13.359136,51.602417
57.241749,13.510614,52.306885
54.588253,12.457466,50.783089
59.445602,13.84964,53.179825
59.460354,13.395202,53.394226
57.514469,13.488976,52.505974
57.263855,13.438481,52.835239
58.14098,13.344707,54.136993
58.679066,13.871283,55.653107
57.308075,13.892924,53.983814
55.487484,13.380774,52.720379
56.33514,14.051616,53.394226
53.991203,13.965056,52.743359
57.123798,14.542122,53.715836
55.693871,14.563765,53.555027
55.465374,14.542122,52.590214
53.998596,14.664753,53.179825
56.585739,15.126406,54.504539
55.738106,14.866725,52.980728
56.12138,14.801804,53.401878
57.507088,15.53757,54.236515
56.991154,16.287752,54.458599
58.9739,16.49695,54.826141
59.836258,17.0163,55.515285
59.312931,16.886461,54.152306
58.929649,16.698919,54.152306
58.015678,16.569077,54.159946
59.187626,16.944172,55.346836
59.224472,16.626783,54.297783
58.089378,16.872034,54.129333
57.455494,17.0163,54.221199
56.40884,17.319265,55.088005
56.80685,17.499601,55.878792
57.086956,17.571733,55.536625
57.617687,17.398613,55.4758
